Chr	Start	End	Count	Distance	Surf_1mb
17	13500000	13600000	14	0	0.0714285714285714
17	13600000	13700000	30	0	0.0333333333333333
17	13700000	13800000	25	0	0
17	13800000	13900000	22	0	0
17	13900000	14000000	27	0	0
17	14000000	14100000	19	0	0
17	14100000	14200000	28	0	0.0357142857142857
17	14200000	14300000	17	0	0.0588235294117647
17	14300000	14400000	25	0	0
17	14400000	14500000	18	0	0
17	14500000	14600000	25	0	0
17	14600000	14700000	28	0	0
17	14700000	14800000	18	0	0
17	14800000	14900000	28	0	0.0357142857142857
17	14900000	15000000	27	0	0
17	15000000	15100000	24	0	0
17	15100000	15200000	37	0	0
17	15200000	15300000	24	0	0
17	15300000	15400000	34	0	0
17	15400000	15500000	27	0	0.037037037037037
17	15500000	15600000	31	0	0
17	15600000	15700000	38	0	0.0526315789473684
17	15700000	15800000	24	0	0
17	15800000	15900000	35	0	0
17	15900000	16000000	18	0	0.0555555555555556
17	16000000	16100000	14	0	0.0714285714285714
17	16100000	16200000	25	0	0.08
17	16200000	16300000	12	0	0.0833333333333333
17	16300000	16400000	43	0	0.0232558139534884
17	16400000	16500000	25	0	0.04
17	16500000	16600000	17	0	0
17	16600000	16700000	21	0	0
17	16700000	16800000	38	0	0
17	16800000	16900000	46	0	0.0434782608695652
17	16900000	17000000	52	0	0.0192307692307692
17	17000000	17100000	50	0	0.1
17	17100000	17200000	30	0	0.0333333333333333
17	17200000	17300000	38	0	0.0263157894736842
17	17300000	17400000	38	0	0
17	17400000	17500000	43	0	0.0697674418604651
17	17500000	17600000	36	0	0
17	17600000	17700000	54	0	0.0555555555555556
17	17700000	17800000	63	0	0.0317460317460317
17	17800000	17900000	29	0	0.0344827586206897
17	17900000	18000000	24	0	0.0833333333333333
17	18000000	18100000	45	0	0.0222222222222222
17	18100000	18200000	28	0	0.0357142857142857
17	18200000	18300000	24	0	0
17	18300000	18400000	34	0	0
17	18400000	18500000	18	0	0
17	18500000	18600000	32	0	0
17	18600000	18700000	35	0	0
17	18700000	18800000	14	0	0
17	18800000	18900000	38	0	0.0789473684210526
17	18900000	19000000	36	0	0.0277777777777778
17	19000000	19100000	24	0	0
17	19100000	19200000	32	0	0.03125
17	19200000	19300000	37	0	0.027027027027027
17	19300000	19400000	33	0	0.0303030303030303
17	19400000	19500000	24	0	0
17	19500000	19600000	18	0	0
17	19600000	19700000	39	0	0
17	19700000	19800000	20	0	0
17	19800000	19900000	23	0	0
17	19900000	20000000	20	0	0
17	20000000	20100000	24	0	0.0416666666666667
17	20100000	20200000	24	0	0.0833333333333333
17	20200000	20300000	18	0	0
17	20300000	20400000	23	0	0
17	20400000	20500000	42	0	0
17	20500000	20600000	25	0	0
17	20600000	20700000	17	0	0.0588235294117647
17	20700000	20800000	21	0	0
17	20800000	20900000	33	0	0.0303030303030303
17	20900000	21000000	29	0	0
17	21000000	21100000	18	0	0
17	21100000	21200000	34	0	0
17	21200000	21300000	45	0	0
17	21300000	21400000	55	0	0.0545454545454545
17	21400000	21500000	36	0	0.0277777777777778
17	21500000	21600000	16	0	0
17	21700000	21800000	26	0	0
17	21800000	21900000	22	0	0
17	21900000	22000000	33	0	0
17	22000000	22100000	21	0	0
17	22100000	22200000	25	0	0
17	22200000	22300000	12	0	0.0833333333333333
17	25200000	25300000	6	0	0
17	25300000	25400000	38	0	0
17	25400000	25500000	34	0	0
17	25500000	25600000	25	0	0.04
17	25600000	25700000	23	0	0
17	25700000	25800000	48	0	0
17	25800000	25900000	36	0	0.0277777777777778
17	25900000	26000000	45	0	0
17	26000000	26100000	31	0	0
17	26100000	26200000	32	0	0
17	26200000	26300000	33	0	0.0606060606060606
17	26300000	26400000	36	0	0.0555555555555556
17	26400000	26500000	17	0	0
17	26500000	26600000	24	0	0.0416666666666667
17	26600000	26700000	35	0	0.0571428571428571
17	26700000	26800000	27	0	0
17	26800000	26900000	24	0	0.0833333333333333
17	26900000	27000000	23	0	0.0434782608695652
17	27000000	27100000	35	0	0
17	27100000	27200000	17	0	0
17	27200000	27300000	30	0	0.0333333333333333
17	27300000	27400000	40	0	0.05
17	27400000	27500000	34	0	0.0588235294117647
17	27500000	27600000	27	0	0.037037037037037
17	27600000	27700000	21	0	0
17	27700000	27800000	22	0	0
17	27800000	27900000	18	0	0
17	27900000	28000000	23	0	0
17	28000000	28100000	20	0	0.05
17	28100000	28200000	19	0	0
17	28200000	28300000	25	0	0
17	28300000	28400000	16	0	0.125
17	28400000	28500000	29	0	0
17	28500000	28600000	27	0	0
17	28600000	28700000	9	0	0
17	28700000	28800000	24	0	0.0833333333333333
17	28800000	28900000	30	0	0
17	28900000	29000000	20	0	0
17	29000000	29100000	27	0	0
17	29100000	29200000	16	0	0
17	29200000	29300000	16	0	0
17	29300000	29400000	20	0	0.05
17	29400000	29500000	19	0	0
17	29500000	29600000	20	0	0
17	29600000	29700000	18	0	0
17	29700000	29800000	37	0	0.027027027027027
17	29800000	29900000	34	0	0
17	29900000	30000000	23	0	0.0434782608695652
17	30000000	30100000	28	0	0.0357142857142857
17	30100000	30200000	36	0	0.0555555555555556
17	30200000	30300000	15	0	0.0666666666666667
17	30300000	30400000	20	0	0
17	30400000	30500000	17	0	0
17	30500000	30600000	17	0	0.117647058823529
17	30600000	30700000	25	0	0.04
17	30700000	30800000	14	0	0
17	30800000	30900000	25	0	0.08
17	30900000	31000000	29	0	0.0344827586206897
17	31000000	31100000	28	0	0.0357142857142857
17	31100000	31200000	19	0	0
17	31200000	31300000	23	0	0.0434782608695652
17	31300000	31400000	40	0	0.025
17	31400000	31500000	33	0	0.121212121212121
17	31500000	31600000	36	0	0.0277777777777778
17	31600000	31700000	26	0	0.0384615384615385
17	31700000	31800000	41	0	0.024390243902439
17	31800000	31900000	42	0	0.0476190476190476
17	31900000	32000000	30	0	0.0333333333333333
17	32000000	32100000	34	0	0.0588235294117647
17	32100000	32200000	25	0	0.04
17	32200000	32300000	49	0	0.0204081632653061
17	32300000	32400000	37	0	0
17	32400000	32500000	28	0	0
17	32500000	32600000	43	0	0.0232558139534884
17	32600000	32700000	30	0	0
17	32700000	32800000	37	0	0.0540540540540541
17	32800000	32900000	43	0	0
17	32900000	33000000	45	0	0.0444444444444444
17	33000000	33100000	47	0	0.0212765957446809
17	33100000	33200000	49	0	0
17	33200000	33300000	22	0	0.0454545454545455
17	33300000	33400000	35	0	0.0285714285714286
17	33400000	33500000	30	0	0.0333333333333333
17	33500000	33600000	28	0	0
17	33600000	33700000	34	0	0.0294117647058824
17	33700000	33800000	24	0	0.0416666666666667
17	33800000	33900000	20	0	0.1
17	33900000	34000000	16	0	0
17	34000000	34100000	15	0	0.0666666666666667
17	34100000	34200000	11	0	0
17	34200000	34300000	22	0	0
17	34300000	34400000	43	0	0.0465116279069767
17	34400000	34500000	49	0	0.0204081632653061
17	34500000	34600000	41	0	0
17	34600000	34700000	23	0	0
17	34700000	34800000	27	0	0
17	34800000	34900000	37	0	0
17	34900000	35000000	27	0	0.037037037037037
17	35000000	35100000	38	0	0.0263157894736842
17	35100000	35200000	36	0	0.0555555555555556
17	35200000	35300000	41	0	0.0731707317073171
17	35300000	35400000	18	0	0.111111111111111
17	35400000	35500000	26	0	0.0384615384615385
17	35500000	35600000	24	0	0
17	35600000	35700000	12	0	0
17	35700000	35800000	16	0	0
17	35800000	35900000	22	0	0
17	35900000	36000000	18	0	0
17	36000000	36100000	35	0	0.0285714285714286
17	36100000	36200000	26	0	0
17	36200000	36300000	25	0	0
17	36300000	36400000	19	0	0
17	36400000	36500000	22	0	0
17	36500000	36600000	30	0	0.0333333333333333
17	36600000	36700000	40	0	0
17	36700000	36800000	46	0	0.0217391304347826
17	36800000	36900000	36	0	0.0833333333333333
17	36900000	37000000	23	0	0.0434782608695652
17	37000000	37100000	29	0	0.0344827586206897
17	37100000	37200000	19	0	0.105263157894737
17	37200000	37300000	37	0	0
17	37300000	37400000	38	0	0.0526315789473684
17	37400000	37500000	14	0	0.142857142857143
17	37500000	37600000	13	0	0
17	37600000	37700000	9	0	0
17	37700000	37800000	38	0	0.0263157894736842
17	37800000	37900000	39	0	0
17	37900000	38000000	27	0	0
17	38000000	38100000	17	0	0
17	38100000	38200000	31	0	0.0967741935483871
17	38200000	38300000	33	0	0.0606060606060606
17	38300000	38400000	14	0	0
17	38400000	38500000	29	0	0.0344827586206897
17	38500000	38600000	27	0	0
17	38600000	38700000	23	0	0
17	38700000	38800000	28	0	0
17	38800000	38900000	13	0	0.0769230769230769
17	38900000	39000000	31	0	0.0967741935483871
17	39000000	39100000	32	0	0.03125
17	39100000	39200000	37	0	0.0540540540540541
17	39200000	39300000	37	0	0.027027027027027
17	39300000	39400000	27	0	0.037037037037037
17	39400000	39500000	29	0	0
17	39500000	39600000	35	0	0.0857142857142857
17	39600000	39700000	55	0	0.0363636363636364
17	39700000	39800000	44	0	0.0227272727272727
17	39800000	39900000	33	0	0
17	39900000	40000000	31	0	0
17	40000000	40100000	27	0	0.037037037037037
17	40100000	40200000	25	0	0.04
17	40200000	40300000	39	0	0.0256410256410256
17	40300000	40400000	32	0	0.03125
17	40400000	40500000	28	0	0
17	40500000	40600000	20	0	0
17	40600000	40700000	23	0	0.0434782608695652
17	40700000	40800000	18	0	0
17	40800000	40900000	20	0	0.05
17	40900000	41000000	33	0	0.0303030303030303
17	41000000	41100000	19	0	0.0526315789473684
17	41100000	41200000	33	0	0.0303030303030303
17	41200000	41300000	17	0	0
17	41300000	41400000	20	0	0.05
17	41400000	41500000	27	0	0
17	41500000	41600000	24	0	0.0416666666666667
17	41600000	41700000	28	0	0
17	41700000	41800000	34	0	0.0588235294117647
17	41800000	41900000	37	0	0.0540540540540541
17	41900000	42000000	36	0	0.0277777777777778
17	42000000	42100000	37	0	0.0810810810810811
17	42100000	42200000	41	0	0
17	42200000	42300000	37	0	0.0540540540540541
17	42300000	42400000	37	0	0
17	42400000	42500000	32	0	0
17	42500000	42600000	12	0	0
17	42600000	42700000	31	0	0
17	42700000	42800000	20	0	0
17	42800000	42900000	26	0	0.0384615384615385
17	42900000	43000000	28	0	0.107142857142857
17	43000000	43100000	34	0	0
17	43100000	43200000	33	0	0.0303030303030303
17	43200000	43300000	20	0	0
17	43300000	43400000	36	0	0.0833333333333333
17	43400000	43500000	19	0	0.0526315789473684
17	43500000	43600000	23	0	0.0434782608695652
17	43600000	43700000	20	0	0.05
17	43700000	43800000	37	0	0
17	43800000	43900000	53	0	0.0377358490566038
17	43900000	44000000	37	0	0.0810810810810811
17	44000000	44100000	31	0	0.0645161290322581
17	44100000	44200000	21	0	0
17	44200000	44300000	20	0	0
17	44300000	44400000	22	0	0
17	44400000	44500000	20	0	0
17	44500000	44600000	22	0	0
17	44600000	44700000	17	0	0
17	44700000	44800000	26	0	0
17	44800000	44900000	23	0	0.0434782608695652
17	44900000	45000000	38	0	0.0263157894736842
17	45000000	45100000	35	0	0.114285714285714
17	45100000	45200000	17	0	0
17	45200000	45300000	10	0	0
17	45300000	45400000	32	0	0.03125
17	45400000	45500000	23	0	0.0434782608695652
17	45500000	45600000	5	0	0
17	45600000	45700000	7	0	0
17	45700000	45800000	28	0	0.0714285714285714
17	45800000	45900000	29	0	0
17	45900000	46000000	24	0	0.0416666666666667
17	46000000	46100000	26	0	0.0384615384615385
17	46100000	46200000	18	0	0
17	46200000	46300000	20	0	0.05
17	46300000	46400000	18	0	0
17	46400000	46500000	16	0	0
17	46500000	46600000	32	0	0.03125
17	46600000	46700000	23	0	0
17	46700000	46800000	25	0	0.08
17	46800000	46900000	25	0	0
17	46900000	47000000	22	0	0.0909090909090909
17	47000000	47100000	23	0	0.0434782608695652
17	47100000	47200000	21	0	0
17	47200000	47300000	28	0	0.0714285714285714
17	47300000	47400000	21	0	0
17	47400000	47500000	26	0	0
17	47500000	47600000	37	0	0.027027027027027
17	47600000	47700000	27	0	0
17	47700000	47800000	26	0	0
17	47800000	47900000	26	0	0.0384615384615385
17	47900000	48000000	37	0	0.0540540540540541
17	48000000	48100000	30	0	0
17	48100000	48200000	47	0	0
17	48200000	48300000	45	0	0
17	48300000	48400000	31	0	0
17	48400000	48500000	35	0	0.0285714285714286
17	48500000	48600000	36	0	0.0555555555555556
17	48600000	48700000	52	0	0.0576923076923077
17	48700000	48800000	40	0	0.05
17	48800000	48900000	22	0	0.0454545454545455
17	48900000	49000000	26	0	0.0384615384615385
17	49000000	49100000	23	0	0.0434782608695652
17	49100000	49200000	18	0	0
17	49200000	49300000	25	0	0
17	49300000	49400000	21	0	0
17	49400000	49500000	24	0	0.0833333333333333
17	49500000	49600000	31	0	0
17	49600000	49700000	28	0	0.0357142857142857
17	49700000	49800000	40	0	0
17	49800000	49900000	34	0	0
17	49900000	50000000	39	0	0.0256410256410256
17	50000000	50100000	28	0	0
17	50100000	50200000	29	0	0.0344827586206897
17	50200000	50300000	27	0	0
17	50300000	50400000	21	0	0
17	50400000	50500000	24	0	0.0416666666666667
17	50500000	50600000	23	0	0.0434782608695652
17	50600000	50700000	18	0	0
17	50700000	50800000	23	0	0
17	50800000	50900000	22	0	0
17	50900000	51000000	19	0	0
17	51000000	51100000	22	0	0.0454545454545455
17	51100000	51200000	18	0	0.0555555555555556
17	51200000	51300000	25	0	0.04
17	51300000	51400000	27	0	0
17	51400000	51500000	15	0	0
17	51500000	51600000	14	0	0
17	51600000	51700000	14	0	0.0714285714285714
17	51700000	51800000	24	0	0.0416666666666667
17	51800000	51900000	17	0	0.117647058823529
17	51900000	52000000	27	0	0
17	52000000	52100000	21	0	0
17	52100000	52200000	22	0	0
17	52200000	52300000	13	0	0.0769230769230769
17	52300000	52400000	33	0	0
17	52400000	52500000	22	0	0.0454545454545455
17	52500000	52600000	18	0	0
17	52600000	52700000	20	0	0.05
17	52700000	52800000	23	0	0
17	52800000	52900000	27	0	0
17	52900000	53000000	24	0	0.0416666666666667
17	53000000	53100000	17	0	0
17	53100000	53200000	22	0	0.0454545454545455
17	53200000	53300000	18	0	0
17	53300000	53400000	28	0	0.0357142857142857
17	53400000	53500000	27	0	0
17	53500000	53600000	22	0	0
17	53600000	53700000	29	0	0.0344827586206897
17	53700000	53800000	29	0	0
17	53800000	53900000	27	0	0.037037037037037
17	53900000	54000000	27	0	0
17	54000000	54100000	26	0	0
17	54100000	54200000	32	0	0.03125
17	54200000	54300000	20	0	0
17	54300000	54400000	30	0	0
17	54400000	54500000	23	0	0.0434782608695652
17	54500000	54600000	22	0	0
17	54600000	54700000	30	0	0
17	54700000	54800000	23	0	0
17	54800000	54900000	29	0	0
17	54900000	55000000	19	0	0.0526315789473684
17	55000000	55100000	26	0	0
17	55100000	55200000	24	0	0
17	55200000	55300000	29	0	0.0689655172413793
17	55300000	55400000	27	0	0.037037037037037
17	55400000	55500000	39	0	0.0256410256410256
17	55500000	55600000	39	0	0.0256410256410256
17	55600000	55700000	29	0	0.0344827586206897
17	55700000	55800000	36	0	0
17	55800000	55900000	32	0	0.03125
17	55900000	56000000	40	0	0.05
17	56000000	56100000	20	0	0.05
17	56100000	56200000	22	0	0.0909090909090909
17	56200000	56300000	36	0	0
17	56300000	56400000	34	0	0
17	56400000	56500000	34	0	0.0294117647058824
17	56500000	56600000	14	0	0.142857142857143
17	56600000	56700000	21	0	0.0476190476190476
17	56700000	56800000	13	0	0
17	56800000	56900000	12	0	0
17	56900000	57000000	20	0	0.05
17	57000000	57100000	19	0	0
17	57100000	57200000	13	0	0.153846153846154
17	57200000	57300000	14	0	0
17	57300000	57400000	10	0	0
17	57400000	57500000	28	0	0.0357142857142857
17	57500000	57600000	22	0	0
17	57600000	57700000	10	0	0
17	57700000	57800000	13	0	0
17	57800000	57900000	8	0	0
17	57900000	58000000	15	0	0
17	58000000	58100000	22	0	0
17	58100000	58200000	35	0	0
17	58200000	58300000	26	0	0
17	58300000	58400000	12	0	0
17	58400000	58500000	17	0	0
17	58500000	58600000	13	0	0
17	58600000	58700000	18	0	0
17	58700000	58800000	11	0	0
17	58800000	58900000	21	0	0
17	58900000	59000000	11	0	0
17	59000000	59100000	16	0	0
17	59100000	59200000	14	0	0
17	59200000	59300000	9	0	0.111111111111111
17	59300000	59400000	22	0	0
17	59400000	59500000	37	0	0.027027027027027
17	59500000	59600000	25	0	0.04
17	59600000	59700000	14	0	0
17	59700000	59800000	15	0	0
17	59800000	59900000	10	0	0
17	59900000	60000000	12	0	0
17	60000000	60100000	14	0	0
17	60100000	60200000	22	0	0.0454545454545455
17	60200000	60300000	23	0	0.0434782608695652
17	60300000	60400000	25	0	0
17	60400000	60500000	17	0	0
17	60500000	60600000	19	0	0
17	60600000	60700000	19	0	0
17	60700000	60800000	46	0	0.0217391304347826
17	60800000	60900000	25	0	0.04
17	60900000	61000000	33	0	0
17	61000000	61100000	20	0	0.05
17	61100000	61200000	19	0	0.105263157894737
17	61200000	61300000	19	0	0
17	61300000	61400000	25	0	0
17	61400000	61500000	25	0	0.04
17	61500000	61600000	43	0	0
17	61600000	61700000	43	0	0
17	61700000	61800000	33	0	0.0606060606060606
17	61800000	61900000	9	0	0.111111111111111
17	61900000	62000000	42	0	0.0238095238095238
17	62000000	62100000	46	0	0
17	62100000	62200000	26	0	0
17	62200000	62300000	24	0	0
17	62300000	62400000	24	0	0.0416666666666667
17	62400000	62500000	15	0	0
17	62500000	62600000	18	0	0.111111111111111
17	62600000	62700000	8	0	0
17	62700000	62800000	22	0	0
17	62800000	62900000	20	0	0
17	62900000	63000000	14	0	0
17	63000000	63100000	26	0	0.0384615384615385
17	63100000	63200000	35	0	0.0285714285714286
17	63200000	63300000	44	0	0.0681818181818182
17	63300000	63400000	32	0	0.03125
17	63400000	63500000	26	0	0.0769230769230769
17	63500000	63600000	32	0	0.03125
17	63600000	63700000	30	0	0
17	63700000	63800000	16	0	0
17	63800000	63900000	19	0	0.0526315789473684
17	63900000	64000000	32	0	0
17	64000000	64100000	27	0	0.037037037037037
17	64100000	64200000	22	0	0
17	64200000	64300000	20	0	0.05
17	64300000	64400000	23	0	0.0434782608695652
17	64400000	64500000	28	0	0.107142857142857
17	64500000	64600000	30	0	0
17	64600000	64700000	31	0	0.0645161290322581
17	64700000	64800000	29	0	0
17	64800000	64900000	49	0	0.0612244897959184
17	64900000	65000000	42	0	0.0238095238095238
17	65000000	65100000	41	0	0.024390243902439
17	65100000	65200000	11	0	0.181818181818182
17	65200000	65300000	20	0	0
17	65300000	65400000	12	0	0
17	65400000	65500000	19	0	0
17	65500000	65600000	31	0	0
17	65600000	65700000	19	0	0
17	65700000	65800000	21	0	0.0952380952380952
17	65800000	65900000	12	0	0
17	65900000	66000000	12	0	0.0833333333333333
17	66000000	66100000	15	0	0
17	66100000	66200000	23	0	0.0434782608695652
17	66200000	66300000	19	0	0
17	66300000	66400000	26	0	0.0384615384615385
17	66400000	66500000	14	0	0
17	66500000	66600000	37	0	0.027027027027027
17	66600000	66700000	33	0	0
17	66700000	66800000	25	0	0.04
17	66800000	66900000	25	0	0.04
17	66900000	67000000	25	0	0
17	67000000	67100000	22	0	0
17	67100000	67200000	18	0	0.0555555555555556
17	67200000	67300000	22	0	0.0454545454545455
17	67300000	67400000	18	0	0
17	67400000	67500000	23	0	0.0869565217391304
17	67500000	67600000	18	0	0
17	67600000	67700000	29	0	0.0344827586206897
17	67700000	67800000	26	0	0
17	67800000	67900000	25	0	0.04
17	67900000	68000000	20	0	0
17	68000000	68100000	31	0	0
17	68100000	68200000	28	0	0
17	68200000	68300000	23	0	0
17	68300000	68400000	21	0	0.0476190476190476
17	68400000	68500000	17	0	0.0588235294117647
17	68500000	68600000	19	0	0
17	68600000	68700000	14	0	0
17	68700000	68800000	26	0	0
17	68800000	68900000	19	0	0
17	68900000	69000000	14	0	0
17	69000000	69100000	29	0	0.0344827586206897
17	69100000	69200000	22	0	0
17	69200000	69300000	28	0	0
17	69300000	69400000	26	0	0
17	69400000	69500000	21	0	0
17	69500000	69600000	26	0	0
17	69600000	69700000	21	0	0
17	69700000	69800000	29	0	0
17	69800000	69900000	35	0	0
17	69900000	70000000	23	0	0
17	70000000	70100000	32	0	0
17	70100000	70200000	28	0	0.0714285714285714
17	70200000	70300000	26	0	0.0384615384615385
17	70300000	70400000	40	0	0.025
17	70400000	70500000	37	0	0.027027027027027
17	70500000	70600000	32	0	0.03125
17	70600000	70700000	43	0	0.0465116279069767
17	70700000	70800000	42	0	0
17	70800000	70900000	35	0	0.0285714285714286
17	70900000	71000000	38	0	0.0263157894736842
17	71000000	71100000	31	0	0
17	71100000	71200000	31	0	0
17	71200000	71300000	20	0	0
17	71300000	71400000	34	0	0.0294117647058824
17	71400000	71500000	41	0	0.024390243902439
17	71500000	71600000	42	0	0
17	71600000	71700000	30	0	0
17	71700000	71800000	33	0	0
17	71800000	71900000	37	0	0
17	71900000	72000000	39	0	0
17	72000000	72100000	41	0	0
17	72100000	72200000	38	0	0.0789473684210526
17	72200000	72300000	25	0	0.08
17	72300000	72400000	48	0	0.0416666666666667
17	72400000	72500000	31	0	0.032258064516129
17	72500000	72600000	33	0	0.0303030303030303
17	72600000	72700000	46	0	0
17	72700000	72800000	30	0	0.0666666666666667
17	72800000	72900000	42	0	0.0476190476190476
17	72900000	73000000	41	0	0
17	73000000	73100000	28	0	0.0357142857142857
17	73100000	73200000	17	0	0.117647058823529
17	73200000	73300000	24	0	0.0833333333333333
17	73300000	73400000	15	0	0
17	73400000	73500000	23	0	0
17	73500000	73600000	39	0	0
17	73600000	73700000	35	0	0.0285714285714286
17	73700000	73800000	24	0	0.0416666666666667
17	73800000	73900000	46	0	0.0217391304347826
17	73900000	74000000	26	0	0.0384615384615385
17	74000000	74100000	25	0	0.04
17	74100000	74200000	25	0	0
17	74200000	74300000	29	0	0.0344827586206897
17	74300000	74400000	36	0	0
17	74400000	74500000	31	0	0.0645161290322581
17	74500000	74600000	24	0	0.0833333333333333
17	74600000	74700000	29	0	0.0689655172413793
17	74700000	74800000	27	0	0.111111111111111
17	74800000	74900000	30	0	0
17	74900000	75000000	39	0	0.0512820512820513
17	75000000	75100000	38	0	0.0789473684210526
17	75100000	75200000	20	0	0.05
17	75200000	75300000	26	0	0.0769230769230769
17	75300000	75400000	40	0	0
17	75400000	75500000	55	0	0.0181818181818182
17	75500000	75600000	33	0	0.0303030303030303
17	75600000	75700000	39	0	0.0512820512820513
17	75700000	75800000	43	0	0
17	75800000	75900000	41	0	0.0487804878048781
17	75900000	76000000	20	0	0
17	76000000	76100000	24	0	0
17	76100000	76200000	37	0	0.0810810810810811
17	76200000	76300000	37	0	0.027027027027027
17	76300000	76400000	29	0	0
17	76400000	76500000	36	0	0.0277777777777778
17	76500000	76600000	47	0	0.0212765957446809
17	76600000	76700000	38	0	0.131578947368421
17	76700000	76800000	29	0	0
17	76800000	76900000	36	0	0
17	76900000	77000000	58	0	0.0517241379310345
17	77000000	77100000	44	0	0.0227272727272727
17	77100000	77200000	50	0	0.06
17	77200000	77300000	52	0	0.0192307692307692
17	77300000	77400000	43	0	0.0232558139534884
17	77400000	77500000	62	0	0.0161290322580645
17	77500000	77600000	48	0	0.0208333333333333
17	77600000	77700000	63	0	0
17	77700000	77800000	31	0	0.032258064516129
17	77800000	77900000	28	0	0.0357142857142857
17	77900000	78000000	38	0	0.0263157894736842
17	78000000	78100000	36	0	0.0833333333333333
17	78100000	78200000	38	0	0.105263157894737
17	78200000	78300000	32	0	0.03125
17	78300000	78400000	32	0	0.03125
17	78400000	78500000	46	0	0.0434782608695652
17	78500000	78600000	30	0	0.0333333333333333
17	78600000	78700000	29	0	0.172413793103448
17	78700000	78800000	34	0	0.0588235294117647
17	78800000	78900000	38	0	0.0263157894736842
17	78900000	79000000	43	0	0.0697674418604651
17	79000000	79100000	52	0	0
17	79100000	79200000	63	0	0
17	79200000	79300000	48	0	0.0833333333333333
17	79300000	79400000	36	0	0
17	79400000	79500000	39	0	0.128205128205128
17	79500000	79600000	27	0	0.111111111111111
17	79600000	79700000	41	0	0
17	79700000	79800000	11	0	0
17	79800000	79900000	28	0	0.0714285714285714
17	79900000	80000000	40	0	0
17	80000000	80100000	46	0	0.0217391304347826
17	80100000	80200000	37	0	0.0810810810810811
17	80200000	80300000	39	0	0
17	80300000	80400000	47	0	0.0638297872340425
17	80400000	80500000	27	0	0
17	80500000	80600000	20	0	0
17	80600000	80700000	20	0	0.05
17	80700000	80800000	33	0	0
17	80800000	80900000	33	0	0.151515151515152
17	80900000	81000000	33	0	0.0606060606060606
17	81000000	81100000	27	0	0
17	81100000	81200000	24	0	0.0416666666666667
18	0	100000	20	0	0
18	100000	200000	16	0	0.0625
18	200000	300000	15	0	0.0666666666666667
18	300000	400000	36	0	0.0277777777777778
18	400000	500000	35	0	0
18	500000	600000	27	0	0
18	600000	700000	16	0	0.0625
18	700000	800000	27	0	0
18	800000	900000	17	0	0.0588235294117647
18	900000	1000000	27	0	0.0740740740740741
18	1000000	1100000	35	0	0.0285714285714286
18	1100000	1200000	18	0	0.0555555555555556
18	1200000	1300000	21	0	0
18	1300000	1400000	19	0	0
18	1400000	1500000	15	0	0
18	1500000	1600000	17	0	0
18	1600000	1700000	18	0	0
18	1700000	1800000	25	0	0.08
18	1800000	1900000	22	0	0
18	1900000	2000000	28	0	0
18	2000000	2100000	24	0	0.0416666666666667
18	2100000	2200000	21	0	0
18	2200000	2300000	17	0	0
18	2300000	2400000	18	0	0
18	2400000	2500000	17	0	0
18	2500000	2600000	13	0	0.0769230769230769
18	2600000	2700000	23	0	0.0434782608695652
18	2700000	2800000	16	0	0.0625
18	2800000	2900000	22	0	0.0454545454545455
18	2900000	3000000	28	0	0.0357142857142857
18	3000000	3100000	12	0	0.0833333333333333
18	3100000	3200000	21	0	0
18	3200000	3300000	19	0	0
18	3300000	3400000	23	0	0
18	3400000	3500000	21	0	0
18	3500000	3600000	16	0	0
18	3600000	3700000	22	0	0.0454545454545455
18	3700000	3800000	18	0	0
18	3800000	3900000	34	0	0.0294117647058824
18	3900000	4000000	29	0	0
18	4000000	4100000	34	0	0.0294117647058824
18	4100000	4200000	24	0	0
18	4200000	4300000	19	0	0
18	4300000	4400000	25	0	0
18	4400000	4500000	16	0	0
18	4500000	4600000	21	0	0.0476190476190476
18	4600000	4700000	24	0	0.0416666666666667
18	4700000	4800000	25	0	0
18	4800000	4900000	26	0	0
18	4900000	5000000	27	0	0.037037037037037
18	5000000	5100000	33	0	0.0909090909090909
18	5100000	5200000	29	0	0
18	5200000	5300000	23	0	0.0434782608695652
18	5300000	5400000	34	0	0.0294117647058824
18	5400000	5500000	20	0	0
18	5500000	5600000	34	0	0.0882352941176471
18	5600000	5700000	24	0	0
18	5700000	5800000	35	0	0.0285714285714286
18	5800000	5900000	35	0	0
18	5900000	6000000	32	0	0.03125
18	6000000	6100000	26	0	0.0769230769230769
18	6100000	6200000	33	0	0
18	6200000	6300000	20	0	0
18	6300000	6400000	20	0	0
18	6400000	6500000	26	0	0
18	6500000	6600000	15	0	0.0666666666666667
18	6600000	6700000	22	0	0
18	6700000	6800000	14	0	0
18	6800000	6900000	38	0	0.0526315789473684
18	6900000	7000000	31	0	0.0645161290322581
18	7000000	7100000	26	0	0.0384615384615385
18	7100000	7200000	22	0	0
18	7200000	7300000	21	0	0
18	7300000	7400000	26	0	0.0384615384615385
18	7400000	7500000	35	0	0.0285714285714286
18	7500000	7600000	31	0	0
18	7600000	7700000	24	0	0.0833333333333333
18	7700000	7800000	28	0	0.0714285714285714
18	7800000	7900000	26	0	0
18	7900000	8000000	26	0	0
18	8000000	8100000	24	0	0
18	8100000	8200000	24	0	0.0416666666666667
18	8200000	8300000	33	0	0
18	8300000	8400000	33	0	0.0303030303030303
18	8400000	8500000	30	0	0.0666666666666667
18	8500000	8600000	31	0	0
18	8600000	8700000	16	0	0.0625
18	8700000	8800000	33	0	0
